pair,price,amount,type,timestamp,entry_price,entry_time,status,exit_price,exit_time,pnl,symbol
SOLUSDT,167.25,1.0,buy,2025-05-16 17:59:55,167.25,2025-05-15 23:15:00,open,,,,SOLUSDT
SOLUSDT,167.25,1.0,buy,2025-05-16 17:59:55,167.25,2025-05-15 23:15:00,closed,173.2,2025-05-16 02:25:00,5.949999999999989,SOLUSDT
SOLUSDT,172.45,1.0,buy,2025-05-16 17:59:55,172.45,2025-05-16 02:40:00,open,,,,SOLUSDT
SOLUSDT,172.45,1.0,buy,2025-05-16 17:59:55,172.45,2025-05-16 02:40:00,closed,172.97,2025-05-16 05:50:00,0.5200000000000102,SOLUSDT
SOLUSDT,173.02,1.0,buy,2025-05-16 17:59:55,173.02,2025-05-16 06:30:00,open,,,,SOLUSDT
USDCUSDT,0.9992,1.0,buy,2025-05-16 17:59:55,0.9992,2025-05-15 14:20:00,open,,,,USDCUSDT
USDCUSDT,0.9992,1.0,buy,2025-05-16 17:59:55,0.9992,2025-05-15 14:20:00,closed,0.9994,2025-05-15 15:45:00,0.00019999999999997797,USDCUSDT
USDCUSDT,0.9991,1.0,buy,2025-05-16 17:59:55,0.9991,2025-05-15 18:45:00,open,,,,USDCUSDT
USDCUSDT,0.9991,1.0,buy,2025-05-16 17:59:55,0.9991,2025-05-15 18:45:00,closed,0.9993,2025-05-15 23:30:00,0.00019999999999997797,USDCUSDT
USDCUSDT,0.9992,1.0,buy,2025-05-16 17:59:55,0.9992,2025-05-16 03:20:00,open,,,,USDCUSDT
USDCUSDT,0.9992,1.0,buy,2025-05-16 17:59:55,0.9992,2025-05-16 03:20:00,closed,0.9992,2025-05-16 07:30:00,0.0,USDCUSDT
DOGEUSDT,0.224069,1.0,buy,2025-05-16 17:59:55,0.224069,2025-05-15 10:10:00,open,,,,DOGEUSDT
DOGEUSDT,0.224069,1.0,buy,2025-05-16 17:59:55,0.224069,2025-05-15 10:10:00,closed,0.226688,2025-05-15 11:55:00,0.00261900000000001,DOGEUSDT
DOGEUSDT,0.226266,1.0,buy,2025-05-16 17:59:55,0.226266,2025-05-15 12:25:00,open,,,,DOGEUSDT
DOGEUSDT,0.226266,1.0,buy,2025-05-16 17:59:55,0.226266,2025-05-15 12:25:00,closed,0.223458,2025-05-15 16:05:00,-0.002808000000000005,DOGEUSDT
DOGEUSDT,0.224445,1.0,buy,2025-05-16 17:59:55,0.224445,2025-05-15 16:35:00,open,,,,DOGEUSDT
DOGEUSDT,0.224445,1.0,buy,2025-05-16 17:59:55,0.224445,2025-05-15 16:35:00,closed,0.222159,2025-05-15 22:40:00,-0.0022860000000000102,DOGEUSDT
DOGEUSDT,0.214467,1.0,buy,2025-05-16 17:59:55,0.214467,2025-05-15 23:15:00,open,,,,DOGEUSDT
DOGEUSDT,0.214467,1.0,buy,2025-05-16 17:59:55,0.214467,2025-05-15 23:15:00,closed,0.220305,2025-05-16 00:25:00,0.00583800000000001,DOGEUSDT
DOGEUSDT,0.221454,1.0,buy,2025-05-16 17:59:55,0.221454,2025-05-16 00:45:00,open,,,,DOGEUSDT
DOGEUSDT,0.221454,1.0,buy,2025-05-16 17:59:55,0.221454,2025-05-16 00:45:00,closed,0.225605,2025-05-16 02:25:00,0.004150999999999988,DOGEUSDT
DOGEUSDT,0.224576,1.0,buy,2025-05-16 17:59:55,0.224576,2025-05-16 02:40:00,open,,,,DOGEUSDT
DOGEUSDT,0.224576,1.0,buy,2025-05-16 17:59:55,0.224576,2025-05-16 02:40:00,closed,0.226745,2025-05-16 05:50:00,0.0021690000000000043,DOGEUSDT
DOGEUSDT,0.226495,1.0,buy,2025-05-16 17:59:55,0.226495,2025-05-16 06:00:00,open,,,,DOGEUSDT
ADAUSDT,0.7648,1.0,buy,2025-05-16 17:59:56,0.7648,2025-05-15 10:10:00,open,,,,ADAUSDT
ADAUSDT,0.7648,1.0,buy,2025-05-16 17:59:56,0.7648,2025-05-15 10:10:00,closed,0.7726,2025-05-15 16:15:00,0.007799999999999918,ADAUSDT
ADAUSDT,0.7861,1.0,buy,2025-05-16 17:59:56,0.7861,2025-05-15 17:00:00,open,,,,ADAUSDT
ADAUSDT,0.7861,1.0,buy,2025-05-16 17:59:56,0.7861,2025-05-15 17:00:00,closed,0.7903,2025-05-15 17:45:00,0.0041999999999999815,ADAUSDT
ADAUSDT,0.7763,1.0,buy,2025-05-16 17:59:56,0.7763,2025-05-15 18:30:00,open,,,,ADAUSDT
ADAUSDT,0.7763,1.0,buy,2025-05-16 17:59:56,0.7763,2025-05-15 18:30:00,closed,0.7692,2025-05-15 22:40:00,-0.007099999999999995,ADAUSDT
ADAUSDT,0.7494,1.0,buy,2025-05-16 17:59:56,0.7494,2025-05-15 23:15:00,open,,,,ADAUSDT
ADAUSDT,0.7494,1.0,buy,2025-05-16 17:59:56,0.7494,2025-05-15 23:15:00,closed,0.7795,2025-05-16 02:25:00,0.030100000000000016,ADAUSDT
ADAUSDT,0.7772,1.0,buy,2025-05-16 17:59:56,0.7772,2025-05-16 02:40:00,open,,,,ADAUSDT
ADAUSDT,0.7772,1.0,buy,2025-05-16 17:59:56,0.7772,2025-05-16 02:40:00,closed,0.7835,2025-05-16 06:05:00,0.006299999999999972,ADAUSDT
ADAUSDT,0.7825,1.0,buy,2025-05-16 17:59:56,0.7825,2025-05-16 06:50:00,open,,,,ADAUSDT
TRXUSDT,0.267904,1.0,buy,2025-05-16 17:59:56,0.267904,2025-05-15 10:10:00,open,,,,TRXUSDT
TRXUSDT,0.267904,1.0,buy,2025-05-16 17:59:56,0.267904,2025-05-15 10:10:00,closed,0.269441,2025-05-15 11:55:00,0.0015370000000000106,TRXUSDT
TRXUSDT,0.26946,1.0,buy,2025-05-16 17:59:56,0.26946,2025-05-15 12:15:00,open,,,,TRXUSDT
TRXUSDT,0.26946,1.0,buy,2025-05-16 17:59:56,0.26946,2025-05-15 12:15:00,closed,0.273431,2025-05-15 15:20:00,0.003971000000000002,TRXUSDT
TRXUSDT,0.27447,1.0,buy,2025-05-16 17:59:56,0.27447,2025-05-15 16:25:00,open,,,,TRXUSDT
TRXUSDT,0.27447,1.0,buy,2025-05-16 17:59:56,0.27447,2025-05-15 16:25:00,closed,0.276093,2025-05-15 16:55:00,0.0016229999999999856,TRXUSDT
TRXUSDT,0.27542,1.0,buy,2025-05-16 17:59:56,0.27542,2025-05-15 17:10:00,open,,,,TRXUSDT
TRXUSDT,0.27542,1.0,buy,2025-05-16 17:59:56,0.27542,2025-05-15 17:10:00,closed,0.27579,2025-05-15 17:20:00,0.00036999999999998145,TRXUSDT
TRXUSDT,0.275665,1.0,buy,2025-05-16 17:59:56,0.275665,2025-05-15 17:35:00,open,,,,TRXUSDT
TRXUSDT,0.275665,1.0,buy,2025-05-16 17:59:56,0.275665,2025-05-15 17:35:00,closed,0.276109,2025-05-16 03:45:00,0.00044399999999999995,TRXUSDT
TRXUSDT,0.276595,1.0,buy,2025-05-16 17:59:56,0.276595,2025-05-16 04:15:00,open,,,,TRXUSDT
SUIUSDT,3.7123,1.0,buy,2025-05-16 17:59:56,3.7123,2025-05-15 10:10:00,open,,,,SUIUSDT
SUIUSDT,3.7123,1.0,buy,2025-05-16 17:59:56,3.7123,2025-05-15 10:10:00,closed,3.7806,2025-05-15 16:05:00,0.06830000000000025,SUIUSDT
SUIUSDT,3.7822,1.0,buy,2025-05-16 17:59:56,3.7822,2025-05-15 16:30:00,open,,,,SUIUSDT
SUIUSDT,3.7822,1.0,buy,2025-05-16 17:59:56,3.7822,2025-05-15 16:30:00,closed,3.913,2025-05-15 18:00:00,0.1307999999999998,SUIUSDT
SUIUSDT,3.8401,1.0,buy,2025-05-16 17:59:56,3.8401,2025-05-15 18:50:00,open,,,,SUIUSDT
SUIUSDT,3.8401,1.0,buy,2025-05-16 17:59:56,3.8401,2025-05-15 18:50:00,closed,3.8883,2025-05-15 22:30:00,0.04820000000000002,SUIUSDT
SUIUSDT,3.7924,1.0,buy,2025-05-16 17:59:57,3.7924,2025-05-15 23:15:00,open,,,,SUIUSDT
SUIUSDT,3.7924,1.0,buy,2025-05-16 17:59:57,3.7924,2025-05-15 23:15:00,closed,3.9262,2025-05-16 02:25:00,0.13379999999999992,SUIUSDT
SUIUSDT,3.9282,1.0,buy,2025-05-16 17:59:57,3.9282,2025-05-16 02:35:00,open,,,,SUIUSDT
BTCUSDT,103894.22,1.0,buy,2025-05-17 11:19:10,103894.22,2025-05-16 04:30:00,open,,,,BTCUSDT
BTCUSDT,103894.22,1.0,buy,2025-05-17 11:19:10,103894.22,2025-05-16 04:30:00,closed,104062.68,2025-05-16 07:20:00,168.45999999999185,BTCUSDT
BTCUSDT,103742.5,1.0,buy,2025-05-17 11:19:10,103742.5,2025-05-16 07:50:00,open,,,,BTCUSDT
BTCUSDT,103742.5,1.0,buy,2025-05-17 11:19:10,103742.5,2025-05-16 07:50:00,closed,103733.74,2025-05-16 09:30:00,-8.759999999994761,BTCUSDT
BTCUSDT,103658.57,1.0,buy,2025-05-17 11:19:10,103658.57,2025-05-16 11:20:00,open,,,,BTCUSDT
BTCUSDT,103658.57,1.0,buy,2025-05-17 11:19:10,103658.57,2025-05-16 11:20:00,closed,103841.3,2025-05-16 13:35:00,182.72999999999593,BTCUSDT
BTCUSDT,103345.07,1.0,buy,2025-05-17 11:19:10,103345.07,2025-05-16 14:40:00,open,,,,BTCUSDT
BTCUSDT,103345.07,1.0,buy,2025-05-17 11:19:10,103345.07,2025-05-16 14:40:00,closed,103937.07,2025-05-16 15:50:00,592.0,BTCUSDT
BTCUSDT,103840.5,1.0,buy,2025-05-17 11:19:10,103840.5,2025-05-16 18:25:00,open,,,,BTCUSDT
ETHUSDT,2573.65,1.0,buy,2025-05-17 11:19:11,2573.65,2025-05-16 03:10:00,open,,,,ETHUSDT
XRPUSDT,2.3737,1.0,buy,2025-05-17 11:19:11,2.3737,2025-05-16 08:35:00,open,,,,XRPUSDT
XRPUSDT,2.3737,1.0,buy,2025-05-17 11:19:11,2.3737,2025-05-16 08:35:00,closed,2.4135,2025-05-16 09:45:00,0.03980000000000006,XRPUSDT
XRPUSDT,2.3909,1.0,buy,2025-05-17 11:19:11,2.3909,2025-05-16 20:40:00,open,,,,XRPUSDT
BNBUSDT,655.3,1.0,buy,2025-05-17 11:19:11,655.3,2025-05-16 04:40:00,open,,,,BNBUSDT
BNBUSDT,655.3,1.0,buy,2025-05-17 11:19:11,655.3,2025-05-16 04:40:00,closed,658.47,2025-05-16 05:50:00,3.1700000000000728,BNBUSDT
BNBUSDT,654.13,1.0,buy,2025-05-17 11:19:11,654.13,2025-05-16 08:30:00,open,,,,BNBUSDT
BNBUSDT,654.13,1.0,buy,2025-05-17 11:19:11,654.13,2025-05-16 08:30:00,closed,655.46,2025-05-16 09:45:00,1.330000000000041,BNBUSDT
BNBUSDT,654.8,1.0,buy,2025-05-17 11:19:11,654.8,2025-05-16 11:55:00,open,,,,BNBUSDT
BNBUSDT,654.8,1.0,buy,2025-05-17 11:19:11,654.8,2025-05-16 11:55:00,closed,653.65,2025-05-16 16:00:00,-1.1499999999999773,BNBUSDT
BNBUSDT,649.2,1.0,buy,2025-05-17 11:19:11,649.2,2025-05-16 18:00:00,open,,,,BNBUSDT
SOLUSDT,171.32,1.0,buy,2025-05-17 11:19:11,171.32,2025-05-16 04:40:00,open,,,,SOLUSDT
SOLUSDT,171.32,1.0,buy,2025-05-17 11:19:11,171.32,2025-05-16 04:40:00,closed,172.97,2025-05-16 05:50:00,1.6500000000000057,SOLUSDT
SOLUSDT,169.54,1.0,buy,2025-05-17 11:19:11,169.54,2025-05-16 08:35:00,open,,,,SOLUSDT
SOLUSDT,169.54,1.0,buy,2025-05-17 11:19:11,169.54,2025-05-16 08:35:00,closed,171.98,2025-05-16 09:45:00,2.4399999999999977,SOLUSDT
SOLUSDT,171.45,1.0,buy,2025-05-17 11:19:11,171.45,2025-05-16 14:55:00,open,,,,SOLUSDT
SOLUSDT,171.45,1.0,buy,2025-05-17 11:19:11,171.45,2025-05-16 14:55:00,closed,171.48,2025-05-16 19:55:00,0.030000000000001137,SOLUSDT
SOLUSDT,169.34,1.0,buy,2025-05-17 11:19:12,169.34,2025-05-16 20:40:00,open,,,,SOLUSDT
USDCUSDT,0.999,1.0,buy,2025-05-17 11:19:12,0.999,2025-05-16 04:15:00,open,,,,USDCUSDT
USDCUSDT,0.999,1.0,buy,2025-05-17 11:19:12,0.999,2025-05-16 04:15:00,closed,0.9992,2025-05-16 07:30:00,0.00019999999999997797,USDCUSDT
USDCUSDT,0.999,1.0,buy,2025-05-17 11:19:12,0.999,2025-05-16 12:05:00,open,,,,USDCUSDT
USDCUSDT,0.999,1.0,buy,2025-05-17 11:19:12,0.999,2025-05-16 12:05:00,closed,0.9989,2025-05-16 18:40:00,-9.999999999998899e-05,USDCUSDT
USDCUSDT,0.9988,1.0,buy,2025-05-17 11:19:12,0.9988,2025-05-16 18:45:00,open,,,,USDCUSDT
USDCUSDT,0.9988,1.0,buy,2025-05-17 11:19:12,0.9988,2025-05-16 18:45:00,closed,0.999,2025-05-16 19:30:00,0.00019999999999997797,USDCUSDT
USDCUSDT,0.9988,1.0,buy,2025-05-17 11:19:12,0.9988,2025-05-16 20:55:00,open,,,,USDCUSDT
USDCUSDT,0.9988,1.0,buy,2025-05-17 11:19:12,0.9988,2025-05-16 20:55:00,closed,0.999,2025-05-16 23:45:00,0.00019999999999997797,USDCUSDT
DOGEUSDT,0.223877,1.0,buy,2025-05-17 11:19:12,0.223877,2025-05-16 04:40:00,open,,,,DOGEUSDT
DOGEUSDT,0.223877,1.0,buy,2025-05-17 11:19:12,0.223877,2025-05-16 04:40:00,closed,0.227474,2025-05-16 05:25:00,0.003597000000000017,DOGEUSDT
DOGEUSDT,0.225515,1.0,buy,2025-05-17 11:19:12,0.225515,2025-05-16 07:00:00,open,,,,DOGEUSDT
DOGEUSDT,0.225515,1.0,buy,2025-05-17 11:19:12,0.225515,2025-05-16 07:00:00,closed,0.228357,2025-05-16 13:20:00,0.002842000000000011,DOGEUSDT
DOGEUSDT,0.225,1.0,buy,2025-05-17 11:19:12,0.225,2025-05-16 14:40:00,open,,,,DOGEUSDT
DOGEUSDT,0.225,1.0,buy,2025-05-17 11:19:12,0.225,2025-05-16 14:40:00,closed,0.230504,2025-05-16 16:00:00,0.005503999999999981,DOGEUSDT
DOGEUSDT,0.225163,1.0,buy,2025-05-17 11:19:12,0.225163,2025-05-16 17:50:00,open,,,,DOGEUSDT
DOGEUSDT,0.225163,1.0,buy,2025-05-17 11:19:12,0.225163,2025-05-16 17:50:00,closed,0.22689,2025-05-16 19:55:00,0.0017270000000000063,DOGEUSDT
DOGEUSDT,0.223133,1.0,buy,2025-05-17 11:19:12,0.223133,2025-05-16 20:30:00,open,,,,DOGEUSDT
ADAUSDT,0.7752,1.0,buy,2025-05-17 11:19:13,0.7752,2025-05-16 04:30:00,open,,,,ADAUSDT
ADAUSDT,0.7752,1.0,buy,2025-05-17 11:19:13,0.7752,2025-05-16 04:30:00,closed,0.7852,2025-05-16 05:40:00,0.010000000000000009,ADAUSDT
ADAUSDT,0.7688,1.0,buy,2025-05-17 11:19:13,0.7688,2025-05-16 08:25:00,open,,,,ADAUSDT
ADAUSDT,0.7688,1.0,buy,2025-05-17 11:19:13,0.7688,2025-05-16 08:25:00,closed,0.7777,2025-05-16 09:45:00,0.008899999999999908,ADAUSDT
ADAUSDT,0.77,1.0,buy,2025-05-17 11:19:13,0.77,2025-05-16 14:40:00,open,,,,ADAUSDT
ADAUSDT,0.77,1.0,buy,2025-05-17 11:19:13,0.77,2025-05-16 14:40:00,closed,0.7815,2025-05-16 16:00:00,0.011499999999999955,ADAUSDT
ADAUSDT,0.7613,1.0,buy,2025-05-17 11:19:13,0.7613,2025-05-16 20:40:00,open,,,,ADAUSDT
TRXUSDT,0.275595,1.0,buy,2025-05-17 11:19:13,0.275595,2025-05-16 03:10:00,open,,,,TRXUSDT
SUIUSDT,3.8432,1.0,buy,2025-05-17 11:19:13,3.8432,2025-05-16 08:30:00,open,,,,SUIUSDT
SUIUSDT,3.8432,1.0,buy,2025-05-17 11:19:13,3.8432,2025-05-16 08:30:00,closed,3.8876,2025-05-16 09:45:00,0.044399999999999995,SUIUSDT
SUIUSDT,3.8372,1.0,buy,2025-05-17 11:19:13,3.8372,2025-05-16 17:10:00,open,,,,SUIUSDT
SUIUSDT,3.8372,1.0,buy,2025-05-17 11:19:13,3.8372,2025-05-16 17:10:00,closed,3.8737,2025-05-16 19:30:00,0.036499999999999755,SUIUSDT
SUIUSDT,3.8176,1.0,buy,2025-05-17 11:19:13,3.8176,2025-05-16 20:40:00,open,,,,SUIUSDT
BTCUSDT,103894.22,1.0,buy,2025-05-17 11:23:34,103894.22,2025-05-16 04:30:00,open,,,,BTCUSDT
BTCUSDT,103894.22,1.0,buy,2025-05-17 11:23:34,103894.22,2025-05-16 04:30:00,closed,104062.68,2025-05-16 07:20:00,168.45999999999185,BTCUSDT
BTCUSDT,103742.5,1.0,buy,2025-05-17 11:23:34,103742.5,2025-05-16 07:50:00,open,,,,BTCUSDT
BTCUSDT,103742.5,1.0,buy,2025-05-17 11:23:34,103742.5,2025-05-16 07:50:00,closed,103733.74,2025-05-16 09:30:00,-8.759999999994761,BTCUSDT
BTCUSDT,103658.57,1.0,buy,2025-05-17 11:23:34,103658.57,2025-05-16 11:20:00,open,,,,BTCUSDT
BTCUSDT,103658.57,1.0,buy,2025-05-17 11:23:34,103658.57,2025-05-16 11:20:00,closed,103841.3,2025-05-16 13:35:00,182.72999999999593,BTCUSDT
BTCUSDT,103345.07,1.0,buy,2025-05-17 11:23:34,103345.07,2025-05-16 14:40:00,open,,,,BTCUSDT
BTCUSDT,103345.07,1.0,buy,2025-05-17 11:23:34,103345.07,2025-05-16 14:40:00,closed,103937.07,2025-05-16 15:50:00,592.0,BTCUSDT
BTCUSDT,103840.5,1.0,buy,2025-05-17 11:23:34,103840.5,2025-05-16 18:25:00,open,,,,BTCUSDT
ETHUSDT,2578.76,1.0,buy,2025-05-17 11:23:35,2578.76,2025-05-16 03:20:00,open,,,,ETHUSDT
XRPUSDT,2.3737,1.0,buy,2025-05-17 11:23:35,2.3737,2025-05-16 08:35:00,open,,,,XRPUSDT
XRPUSDT,2.3737,1.0,buy,2025-05-17 11:23:35,2.3737,2025-05-16 08:35:00,closed,2.4135,2025-05-16 09:45:00,0.03980000000000006,XRPUSDT
XRPUSDT,2.3909,1.0,buy,2025-05-17 11:23:35,2.3909,2025-05-16 20:40:00,open,,,,XRPUSDT
BNBUSDT,655.3,1.0,buy,2025-05-17 11:23:35,655.3,2025-05-16 04:40:00,open,,,,BNBUSDT
BNBUSDT,655.3,1.0,buy,2025-05-17 11:23:35,655.3,2025-05-16 04:40:00,closed,658.47,2025-05-16 05:50:00,3.1700000000000728,BNBUSDT
BNBUSDT,654.13,1.0,buy,2025-05-17 11:23:35,654.13,2025-05-16 08:30:00,open,,,,BNBUSDT
BNBUSDT,654.13,1.0,buy,2025-05-17 11:23:35,654.13,2025-05-16 08:30:00,closed,655.46,2025-05-16 09:45:00,1.330000000000041,BNBUSDT
BNBUSDT,654.8,1.0,buy,2025-05-17 11:23:35,654.8,2025-05-16 11:55:00,open,,,,BNBUSDT
BNBUSDT,654.8,1.0,buy,2025-05-17 11:23:35,654.8,2025-05-16 11:55:00,closed,653.65,2025-05-16 16:00:00,-1.1499999999999773,BNBUSDT
BNBUSDT,649.2,1.0,buy,2025-05-17 11:23:35,649.2,2025-05-16 18:00:00,open,,,,BNBUSDT
SOLUSDT,171.32,1.0,buy,2025-05-17 11:23:35,171.32,2025-05-16 04:40:00,open,,,,SOLUSDT
SOLUSDT,171.32,1.0,buy,2025-05-17 11:23:35,171.32,2025-05-16 04:40:00,closed,172.97,2025-05-16 05:50:00,1.6500000000000057,SOLUSDT
SOLUSDT,169.54,1.0,buy,2025-05-17 11:23:35,169.54,2025-05-16 08:35:00,open,,,,SOLUSDT
SOLUSDT,169.54,1.0,buy,2025-05-17 11:23:35,169.54,2025-05-16 08:35:00,closed,171.98,2025-05-16 09:45:00,2.4399999999999977,SOLUSDT
SOLUSDT,171.45,1.0,buy,2025-05-17 11:23:35,171.45,2025-05-16 14:55:00,open,,,,SOLUSDT
SOLUSDT,171.45,1.0,buy,2025-05-17 11:23:35,171.45,2025-05-16 14:55:00,closed,171.48,2025-05-16 19:55:00,0.030000000000001137,SOLUSDT
SOLUSDT,169.34,1.0,buy,2025-05-17 11:23:35,169.34,2025-05-16 20:40:00,open,,,,SOLUSDT
USDCUSDT,0.999,1.0,buy,2025-05-17 11:23:36,0.999,2025-05-16 04:15:00,open,,,,USDCUSDT
USDCUSDT,0.999,1.0,buy,2025-05-17 11:23:36,0.999,2025-05-16 04:15:00,closed,0.9992,2025-05-16 07:30:00,0.00019999999999997797,USDCUSDT
USDCUSDT,0.999,1.0,buy,2025-05-17 11:23:36,0.999,2025-05-16 12:05:00,open,,,,USDCUSDT
USDCUSDT,0.999,1.0,buy,2025-05-17 11:23:36,0.999,2025-05-16 12:05:00,closed,0.9989,2025-05-16 18:40:00,-9.999999999998899e-05,USDCUSDT
USDCUSDT,0.9988,1.0,buy,2025-05-17 11:23:36,0.9988,2025-05-16 18:45:00,open,,,,USDCUSDT
USDCUSDT,0.9988,1.0,buy,2025-05-17 11:23:36,0.9988,2025-05-16 18:45:00,closed,0.999,2025-05-16 19:30:00,0.00019999999999997797,USDCUSDT
USDCUSDT,0.9988,1.0,buy,2025-05-17 11:23:36,0.9988,2025-05-16 20:55:00,open,,,,USDCUSDT
USDCUSDT,0.9988,1.0,buy,2025-05-17 11:23:36,0.9988,2025-05-16 20:55:00,closed,0.999,2025-05-16 23:45:00,0.00019999999999997797,USDCUSDT
DOGEUSDT,0.225515,1.0,buy,2025-05-17 11:23:36,0.225515,2025-05-16 07:00:00,open,,,,DOGEUSDT
DOGEUSDT,0.225515,1.0,buy,2025-05-17 11:23:36,0.225515,2025-05-16 07:00:00,closed,0.228357,2025-05-16 13:20:00,0.002842000000000011,DOGEUSDT
DOGEUSDT,0.225,1.0,buy,2025-05-17 11:23:36,0.225,2025-05-16 14:40:00,open,,,,DOGEUSDT
DOGEUSDT,0.225,1.0,buy,2025-05-17 11:23:36,0.225,2025-05-16 14:40:00,closed,0.230504,2025-05-16 16:00:00,0.005503999999999981,DOGEUSDT
DOGEUSDT,0.225163,1.0,buy,2025-05-17 11:23:36,0.225163,2025-05-16 17:50:00,open,,,,DOGEUSDT
DOGEUSDT,0.225163,1.0,buy,2025-05-17 11:23:36,0.225163,2025-05-16 17:50:00,closed,0.22689,2025-05-16 19:55:00,0.0017270000000000063,DOGEUSDT
DOGEUSDT,0.223133,1.0,buy,2025-05-17 11:23:36,0.223133,2025-05-16 20:30:00,open,,,,DOGEUSDT
ADAUSDT,0.7752,1.0,buy,2025-05-17 11:23:36,0.7752,2025-05-16 04:30:00,open,,,,ADAUSDT
ADAUSDT,0.7752,1.0,buy,2025-05-17 11:23:36,0.7752,2025-05-16 04:30:00,closed,0.7852,2025-05-16 05:40:00,0.010000000000000009,ADAUSDT
ADAUSDT,0.7688,1.0,buy,2025-05-17 11:23:36,0.7688,2025-05-16 08:25:00,open,,,,ADAUSDT
ADAUSDT,0.7688,1.0,buy,2025-05-17 11:23:36,0.7688,2025-05-16 08:25:00,closed,0.7777,2025-05-16 09:45:00,0.008899999999999908,ADAUSDT
ADAUSDT,0.77,1.0,buy,2025-05-17 11:23:37,0.77,2025-05-16 14:40:00,open,,,,ADAUSDT
ADAUSDT,0.77,1.0,buy,2025-05-17 11:23:37,0.77,2025-05-16 14:40:00,closed,0.7815,2025-05-16 16:00:00,0.011499999999999955,ADAUSDT
ADAUSDT,0.7613,1.0,buy,2025-05-17 11:23:37,0.7613,2025-05-16 20:40:00,open,,,,ADAUSDT
TRXUSDT,0.275605,1.0,buy,2025-05-17 11:23:37,0.275605,2025-05-16 03:40:00,open,,,,TRXUSDT
SUIUSDT,3.8458,1.0,buy,2025-05-17 11:23:37,3.8458,2025-05-16 08:20:00,open,,,,SUIUSDT
SUIUSDT,3.8458,1.0,buy,2025-05-17 11:23:37,3.8458,2025-05-16 08:20:00,closed,3.9234,2025-05-16 10:35:00,0.07759999999999989,SUIUSDT
SUIUSDT,3.8878,1.0,buy,2025-05-17 11:23:37,3.8878,2025-05-16 12:20:00,open,,,,SUIUSDT
SUIUSDT,3.8878,1.0,buy,2025-05-17 11:23:37,3.8878,2025-05-16 12:20:00,closed,3.917,2025-05-16 13:50:00,0.029199999999999893,SUIUSDT
SUIUSDT,3.856,1.0,buy,2025-05-17 11:23:37,3.856,2025-05-16 14:40:00,open,,,,SUIUSDT
SUIUSDT,3.856,1.0,buy,2025-05-17 11:23:37,3.856,2025-05-16 14:40:00,closed,3.8737,2025-05-16 19:30:00,0.01770000000000005,SUIUSDT
SUIUSDT,3.8319,1.0,buy,2025-05-17 11:23:37,3.8319,2025-05-16 20:30:00,open,,,,SUIUSDT
